temperature,humidity,wind_speed,traffic_density,industrial_activity,AQI
33.03,53.72,15.29,1.0,59.87,52.85
20.9,47.23,8.69,4.0,54.95,68.46
28.56,74.84,4.81,8.0,68.19,115.49
29.58,50.64,15.71,3.0,84.84,148.16
32.9,54.25,13.03,5.0,38.61,47.65
23.6,66.44,11.88,2.0,39.35,106.27
38.92,64.78,8.98,5.0,44.26,91.3
20.87,46.6,11.03,9.0,49.34,58.05
26.64,71.32,6.22,3.0,64.57,139.38
26.72,68.07,9.32,7.0,48.66,93.02
17.15,62.67,7.29,6.0,32.93,100.77
23.0,53.53,10.79,2.0,33.2,230.02
26.13,53.9,12.77,7.0,26.5,31.9
21.98,56.97,6.86,10.0,47.86,78.64
42.09,41.52,,4.0,70.68,128.57
19.13,59.41,10.6,6.0,58.41,94.72
33.26,73.38,12.05,7.0,61.27,93.98
31.0,73.15,9.27,9.0,28.32,41.77
24.9,54.29,12.11,7.0,26.54,49.23
,75.96,7.91,3.0,53.57,75.38
19.62,88.59,4.95,9.0,74.93,110.57
21.37,55.26,5.64,6.0,66.9,136.49
12.5,70.37,8.49,4.0,36.53,36.17
17.98,26.06,5.16,10.0,95.82,80.59
14.62,41.13,14.65,5.0,9.41,-10.6
34.42,61.37,9.75,10.0,50.58,90.62
29.33,44.9,12.76,1.0,52.05,38.73
30.5,90.59,12.36,4.0,45.82,105.28
29.12,68.97,10.02,3.0,60.51,95.36
26.17,74.49,20.61,6.0,45.95,119.68
35.22,59.56,18.78,9.0,20.09,28.16
20.72,44.95,14.18,3.0,48.23,16.89
25.75,52.22,7.28,5.0,53.29,93.0
30.23,63.82,14.3,2.0,68.23,105.96
15.75,50.43,4.75,9.0,78.35,113.28
46.68,70.07,14.19,8.0,32.89,35.13
25.2,70.67,2.33,10.0,83.44,199.18
25.99,60.07,9.04,4.0,41.44,39.52
33.8,32.62,13.63,8.0,39.79,66.25
31.4,85.72,11.16,10.0,41.78,132.79
25.27,56.81,5.56,4.0,10.97,28.77
25.91,100.64,10.51,2.0,41.55,122.71
14.47,69.79,11.16,9.0,76.22,143.01
21.1,56.85,10.61,2.0,59.55,54.15
28.62,66.72,8.78,1.0,54.55,128.39
28.11,29.71,12.57,1.0,,59.85
33.55,75.39,13.43,3.0,75.23,66.86
24.16,98.5,9.54,10.0,32.44,104.71
15.29,28.66,14.56,7.0,68.08,45.92
32.4,55.69,9.53,6.0,51.33,96.57
35.05,58.42,8.53,3.0,34.32,49.56
31.29,73.13,14.07,5.0,59.27,81.83
23.85,91.59,13.96,10.0,51.68,81.03
32.31,65.74,8.14,6.0,33.87,80.53
49.0,92.13,7.7,10.0,28.61,123.54
,62.56,15.29,2.0,41.3,53.07
15.82,66.77,9.69,3.0,39.78,56.05
20.9,64.92,10.01,4.0,74.42,113.38
29.38,78.3,9.24,8.0,45.72,125.9
13.77,53.67,13.96,1.0,42.54,13.87
26.19,72.27,16.43,9.0,72.58,76.71
27.66,41.54,10.21,1.0,76.99,62.71
35.75,55.73,17.25,3.0,33.37,-1.2
34.17,50.45,8.34,3.0,25.12,20.08
31.05,61.32,9.15,9.0,60.3,134.19
9.86,55.26,12.02,3.0,45.85,7.86
31.45,76.98,7.55,3.0,39.1,81.06
29.94,46.82,11.98,2.0,70.77,104.33
26.79,34.03,,4.0,44.79,52.25
12.89,39.64,5.37,8.0,88.36,139.36
19.56,74.91,4.77,6.0,50.95,89.25
16.83,45.46,9.03,1.0,53.28,47.84
,65.97,11.25,5.0,94.8,119.06
24.98,55.58,5.92,10.0,56.19,392.55
19.42,72.36,10.54,8.0,35.88,138.35
43.38,56.54,10.54,1.0,29.59,53.68
23.82,101.47,9.5,6.0,40.76,99.28
34.06,88.47,7.22,7.0,54.72,101.86
14.02,55.27,10.72,5.0,68.22,131.27
21.29,53.22,9.57,4.0,19.92,19.85
25.68,106.98,12.95,7.0,50.06,100.73
18.64,43.82,6.12,9.0,75.57,102.32
22.04,59.17,10.34,4.0,55.24,124.79
23.47,60.34,6.18,3.0,77.12,104.51
23.36,59.96,9.29,10.0,19.84,45.72
37.99,33.92,6.71,4.0,45.47,0.93
27.65,67.45,7.25,5.0,52.41,120.41
28.36,45.44,9.99,9.0,61.06,79.77
28.78,81.54,8.3,1.0,32.97,98.15
29.29,38.16,14.4,9.0,58.32,82.16
24.42,60.89,13.54,9.0,59.88,91.45
22.75,26.76,12.41,8.0,48.53,30.84
26.17,27.68,12.35,10.0,59.4,64.12
33.1,47.41,10.39,8.0,56.33,49.48
32.88,49.53,13.91,8.0,36.83,56.16
23.32,81.99,9.12,4.0,46.84,105.82
30.37,59.39,16.36,7.0,25.02,36.62
23.64,79.39,7.17,2.0,20.08,57.74
25.24,54.3,6.61,3.0,55.09,68.58
21.69,69.09,5.82,8.0,12.12,44.12
23.73,49.12,6.34,4.0,45.16,39.76
34.39,48.1,5.11,10.0,58.27,89.13
25.65,32.69,10.64,6.0,50.33,104.19
25.95,65.04,12.56,8.0,93.71,138.65
14.87,63.93,10.1,8.0,58.54,100.19
22.84,71.66,5.84,5.0,44.63,87.94
23.31,,8.59,7.0,62.16,101.84
19.2,90.39,12.52,1.0,23.76,56.32
25.15,62.64,8.97,5.0,70.0,101.07
22.0,74.88,7.6,3.0,39.9,91.96
,55.14,5.46,4.0,72.13,92.67
25.85,46.37,8.73,1.0,58.01,34.7
18.31,70.77,7.89,1.0,62.51,101.27
22.21,58.66,9.74,3.0,38.92,83.81
25.54,72.48,11.43,4.0,27.11,36.25
33.29,65.29,9.15,3.0,26.75,74.72
26.8,48.1,10.55,2.0,15.69,32.46
20.37,76.12,11.42,7.0,42.33,115.29
27.79,46.93,6.31,10.0,38.25,113.72
36.95,69.38,15.66,9.0,70.24,124.9
31.42,,7.78,3.0,29.33,69.86
28.83,54.23,11.55,9.0,93.88,91.57
30.08,77.34,6.59,8.0,29.97,105.82
35.08,65.96,10.33,5.0,31.85,91.5
32.53,72.78,10.44,6.0,20.4,47.42
28.97,47.45,14.98,1.0,50.19,57.2
32.48,63.21,9.3,6.0,43.56,52.39
17.43,38.88,13.9,9.0,47.84,29.19
14.48,85.67,10.87,7.0,58.14,69.05
26.1,29.79,15.56,9.0,69.65,72.86
25.48,54.68,4.66,5.0,26.6,43.34
,46.02,11.45,5.0,50.39,87.69
30.78,70.12,1.98,5.0,67.11,136.05
11.96,88.86,9.83,6.0,28.12,73.85
21.26,69.82,13.06,4.0,105.29,143.86
21.61,104.42,14.34,10.0,96.82,209.22
13.55,39.33,12.22,9.0,48.5,82.73
35.46,40.48,9.13,7.0,27.87,36.36
15.49,46.6,11.64,3.0,30.44,30.67
20.88,61.82,17.55,10.0,54.67,103.22
31.36,44.6,10.23,7.0,62.79,54.59
29.52,48.73,12.88,3.0,13.16,16.75
17.24,69.31,8.71,3.0,31.08,44.06
29.78,41.41,13.21,4.0,52.84,91.78
27.03,43.0,12.72,2.0,21.91,25.72
41.33,54.02,8.17,8.0,44.06,38.06
27.83,55.43,12.33,1.0,58.62,60.9
24.01,75.15,12.47,10.0,46.76,119.13
19.0,46.49,12.22,1.0,35.31,49.25
19.79,49.2,9.88,1.0,51.74,31.04
19.22,68.73,13.69,4.0,60.14,55.65
34.6,72.02,7.2,1.0,31.58,70.37
,81.43,10.03,3.0,56.89,97.66
28.96,67.04,10.33,7.0,,87.0
35.6,61.96,13.51,3.0,60.38,74.48
8.49,68.63,7.1,2.0,55.26,64.71
33.95,55.99,10.72,10.0,52.6,141.69
25.39,55.88,8.52,6.0,46.88,62.08
28.05,33.39,10.33,8.0,44.02,31.09
19.2,73.4,11.18,4.0,64.46,108.44
19.71,63.17,6.16,4.0,48.09,75.62
28.42,71.66,13.79,2.0,60.7,63.12
41.69,17.76,11.28,5.0,60.39,51.02
32.02,59.29,7.42,10.0,31.2,65.54
33.86,47.16,8.98,8.0,43.63,77.39
23.66,82.52,14.48,1.0,48.94,81.74
20.8,69.21,11.25,2.0,51.8,47.81
19.53,63.51,7.11,1.0,58.59,100.03
21.58,53.52,7.65,4.0,53.57,96.14
10.63,65.96,11.87,7.0,50.84,40.81
19.93,46.08,12.23,3.0,41.3,17.55
21.08,58.5,11.09,8.0,71.14,93.69
23.77,51.32,9.13,6.0,56.95,82.41
25.92,94.0,12.43,2.0,47.76,97.02
27.54,82.05,9.06,9.0,42.21,91.54
24.9,75.95,7.44,9.0,55.6,70.91
20.93,37.65,14.76,7.0,50.59,66.9
11.26,72.96,11.47,10.0,19.52,14.12
20.97,62.82,7.65,8.0,30.19,90.72
18.19,78.35,10.4,10.0,76.09,153.92
28.26,64.84,10.08,1.0,57.41,54.76
31.37,59.9,8.95,6.0,37.21,73.16
31.57,63.51,10.7,9.0,42.54,108.79
30.3,32.92,7.21,6.0,32.76,52.52
24.07,48.49,12.62,3.0,39.51,-4.28
21.35,65.6,9.98,2.0,70.49,96.06
19.77,77.09,5.17,8.0,46.38,116.72
14.45,51.74,9.32,4.0,66.66,121.33
31.94,59.39,8.15,1.0,82.55,114.07
23.78,35.99,1.03,8.0,42.1,24.7
16.28,81.89,9.53,1.0,24.1,101.93
19.21,76.71,13.11,2.0,58.66,79.0
18.93,69.78,9.68,1.0,33.59,86.21
25.3,66.1,12.12,8.0,50.01,70.48
32.47,83.29,10.03,3.0,53.37,113.24
22.56,47.92,8.63,9.0,87.14,99.95
9.23,46.3,7.81,7.0,56.46,48.77
23.68,75.92,6.15,6.0,40.86,129.75
23.91,74.91,12.78,6.0,62.52,118.81
23.43,42.1,12.19,10.0,66.3,77.1
20.61,52.03,9.17,1.0,74.1,112.29
26.52,85.34,3.93,8.0,,74.33
25.46,66.18,11.42,10.0,75.82,115.13
24.83,71.81,7.29,3.0,95.72,147.94
27.89,42.61,10.43,3.0,75.37,67.94
21.99,69.85,5.38,3.0,79.01,102.38
21.59,38.71,10.28,9.0,41.31,-3.21
34.66,30.3,9.61,5.0,83.79,72.27
28.92,70.9,2.77,2.0,40.48,130.93
30.79,81.52,14.85,4.0,49.22,35.79
33.58,56.19,9.02,7.0,40.71,66.49
28.68,51.8,9.22,10.0,38.38,64.73
31.5,85.66,11.6,1.0,49.9,82.6
13.94,57.08,9.85,2.0,26.92,48.68
26.43,59.01,11.09,8.0,36.26,48.42
23.72,85.41,,8.0,30.55,104.85
36.74,54.7,9.57,3.0,80.68,126.34
31.49,50.19,4.27,5.0,82.4,89.51
20.59,72.23,9.29,8.0,100.91,180.57
27.61,49.32,14.34,10.0,48.66,50.41
26.17,57.83,5.48,9.0,50.59,43.24
28.18,40.21,8.95,2.0,65.43,85.44
17.87,62.78,3.63,10.0,24.47,51.6
27.52,61.02,10.02,8.0,30.43,93.39
23.4,74.52,11.4,3.0,18.06,62.28
26.98,72.86,11.15,9.0,66.74,86.21
19.93,68.27,8.19,5.0,32.78,80.65
20.9,65.91,3.57,5.0,70.03,98.05
33.22,58.9,6.28,4.0,40.76,29.98
17.64,69.14,13.77,8.0,50.07,53.7
18.16,43.32,12.64,1.0,46.58,0.7
24.64,,9.73,6.0,53.81,45.58
19.6,77.43,10.49,7.0,40.22,119.96
18.8,70.11,6.92,8.0,70.79,116.67
25.74,58.1,13.87,4.0,46.65,65.46
14.46,76.12,7.84,9.0,57.28,73.55
17.94,49.03,11.31,3.0,52.19,38.86
39.38,49.42,6.02,8.0,29.73,72.86
28.22,47.34,9.47,10.0,76.98,103.61
19.77,68.51,13.75,10.0,36.97,37.71
27.93,36.26,7.16,5.0,66.17,104.38
28.97,48.5,12.25,5.0,64.58,79.75
31.96,64.35,6.76,7.0,20.02,102.74
24.11,41.94,7.29,5.0,46.41,72.12
31.84,50.1,9.97,7.0,61.6,56.04
10.73,26.83,12.91,9.0,44.21,24.6
17.61,69.09,9.11,5.0,47.44,42.16
26.15,49.68,11.86,2.0,54.34,108.46
27.31,43.51,13.43,10.0,42.48,21.49
18.62,40.57,7.69,6.0,57.14,92.74
26.82,53.73,5.42,9.0,50.85,108.27
20.63,36.3,8.93,9.0,46.06,32.31
23.06,89.14,13.82,5.0,30.59,68.49
32.17,24.23,7.56,2.0,58.11,61.53
31.36,53.24,13.04,6.0,1.82,20.59
18.02,61.6,9.21,4.0,55.25,78.4
17.6,48.37,15.27,4.0,50.3,23.47
22.12,63.18,16.74,3.0,33.74,43.97
,48.01,13.09,1.0,22.21,23.37
20.39,82.95,5.06,9.0,58.37,93.41
32.28,43.22,2.79,6.0,45.06,15.47
27.43,24.73,10.18,10.0,52.77,65.38
27.84,40.52,12.72,3.0,13.25,6.19
16.13,65.8,11.5,1.0,59.53,82.39
33.17,58.23,7.83,6.0,68.79,138.39
5.26,71.28,5.54,4.0,46.95,93.82
30.84,67.53,12.79,1.0,32.06,76.79
,50.46,15.58,10.0,,90.28
21.97,52.66,7.99,4.0,44.32,304.22
33.91,54.22,12.48,2.0,67.27,51.88
24.56,88.27,17.81,3.0,50.41,111.48
25.44,70.36,9.43,10.0,7.15,27.4
27.38,88.38,9.49,10.0,3.02,29.51
47.31,72.61,11.68,7.0,35.79,92.97
34.41,59.05,,7.0,59.06,312.33
29.91,44.71,14.02,5.0,40.15,18.06
18.61,63.02,8.79,10.0,59.84,75.53
26.01,59.09,9.91,2.0,36.76,31.63
19.31,58.6,5.67,9.0,91.25,183.23
30.75,56.86,9.29,9.0,46.24,71.66
25.98,29.21,,9.0,55.38,47.18
17.13,78.91,11.04,6.0,30.83,53.89
25.57,59.24,5.01,1.0,41.64,86.25
19.05,38.79,12.94,6.0,59.88,5.65
26.06,67.23,7.39,8.0,49.08,89.49
18.99,47.16,15.35,4.0,-5.63,-44.76
25.19,68.43,14.11,6.0,59.98,88.18
30.25,73.22,11.61,8.0,62.18,72.76
24.63,75.29,5.39,6.0,64.62,110.53
22.26,57.59,8.12,4.0,71.99,93.76
26.42,53.79,7.31,7.0,53.62,47.52
29.88,50.62,7.69,5.0,97.91,179.09
17.25,49.16,14.73,1.0,54.67,52.87
26.82,59.74,9.54,3.0,3.95,31.77
,56.86,8.03,3.0,54.47,71.93
29.02,47.62,7.76,1.0,72.42,95.17
25.4,,8.4,4.0,22.44,-9.16
29.48,58.37,11.6,2.0,44.59,39.49
28.17,53.49,5.12,10.0,74.26,94.47
30.28,42.88,10.29,1.0,38.71,43.61
10.83,72.46,11.27,6.0,45.25,105.44
14.13,86.58,4.79,7.0,65.62,144.52
32.03,74.44,5.75,4.0,24.36,108.31
14.46,49.2,9.86,5.0,49.76,72.08
27.81,59.25,14.32,9.0,30.57,50.99
22.54,83.11,13.61,8.0,44.64,53.78
18.03,42.39,8.17,2.0,54.74,62.83
27.45,71.74,14.23,10.0,71.21,94.16
26.41,38.28,9.04,3.0,56.25,78.99
39.77,85.26,9.02,9.0,38.7,62.08
20.63,53.55,10.28,5.0,73.94,88.06
35.08,,12.52,1.0,62.31,110.49
27.47,85.92,8.17,9.0,11.17,98.99
20.37,58.4,8.81,8.0,66.76,68.2
30.59,49.21,6.26,10.0,51.3,111.13
28.96,62.92,11.05,7.0,49.34,94.66
25.25,57.3,12.8,7.0,73.81,87.45
26.86,53.98,12.98,8.0,45.91,67.0
20.82,35.13,5.9,4.0,67.88,69.58
19.22,52.28,8.85,7.0,75.55,97.58
30.32,43.34,13.74,8.0,51.24,73.45
23.43,68.27,10.7,10.0,58.95,156.47
24.44,74.87,10.1,3.0,63.88,120.98
26.96,71.11,10.03,2.0,59.25,94.1
26.86,65.14,11.62,2.0,67.79,125.17
14.99,47.21,10.86,7.0,29.11,-11.25
34.0,63.08,8.27,9.0,37.17,61.68
25.85,71.89,12.64,8.0,24.81,47.19
23.58,51.21,6.39,10.0,83.72,94.55
28.02,61.78,13.97,10.0,16.49,13.27
26.66,,7.31,7.0,76.41,70.91
30.37,84.94,11.64,9.0,59.45,77.45
28.77,72.77,9.51,4.0,32.48,54.01
30.02,69.14,8.57,10.0,24.57,35.28
34.46,34.25,14.07,7.0,49.24,54.83
31.19,62.59,12.23,5.0,45.51,70.98
23.88,57.67,9.82,1.0,57.91,79.8
17.14,57.55,15.24,10.0,6.01,-14.07
36.67,36.55,12.94,4.0,46.23,69.4
23.34,43.68,7.58,1.0,32.47,42.94
21.69,58.98,3.22,1.0,75.53,115.53
12.84,76.72,10.32,7.0,58.19,94.21
27.37,51.14,14.15,3.0,39.85,30.94
26.04,54.0,,9.0,78.43,135.68
14.39,86.72,14.72,7.0,41.29,94.04
28.17,55.55,8.21,6.0,47.92,61.37
21.51,58.07,9.65,2.0,55.41,72.36
43.83,58.27,9.72,,68.18,95.05
21.01,39.82,10.72,8.0,50.24,112.69
21.95,68.58,12.3,4.0,78.41,97.88
18.88,50.21,14.9,8.0,41.96,67.59
33.95,59.55,15.53,9.0,30.38,108.51
22.39,66.67,15.0,8.0,81.85,114.5
19.93,89.14,12.01,6.0,43.73,36.46
29.95,40.23,8.97,2.0,61.87,105.92
15.34,72.97,10.68,8.0,,83.9
29.38,73.03,11.97,4.0,91.65,114.35
37.47,50.43,10.41,1.0,44.06,98.86
28.97,68.99,7.26,5.0,60.55,67.91
29.47,84.65,8.61,3.0,34.34,110.3
31.09,48.53,12.6,3.0,40.38,35.33
36.97,63.62,9.26,7.0,34.84,19.47
33.47,66.07,10.07,1.0,66.94,118.35
28.08,68.01,9.76,3.0,68.4,43.59
31.33,71.54,7.32,10.0,57.38,106.47
18.8,62.49,,6.0,34.49,8.68
30.43,67.7,8.63,8.0,36.98,62.57
17.96,46.33,7.92,6.0,35.96,57.66
22.43,62.46,6.83,4.0,57.14,95.73
3.42,52.85,9.7,8.0,18.38,16.85
27.81,41.55,11.85,10.0,42.07,72.19
20.49,52.36,13.36,5.0,23.22,15.8
32.78,64.04,5.82,10.0,60.13,103.85
27.73,66.54,14.82,6.0,30.18,47.67
32.87,40.97,10.88,1.0,89.16,83.62
17.41,,6.62,4.0,70.91,106.8
32.27,70.87,8.79,4.0,48.22,84.92
39.74,67.62,4.37,5.0,58.27,128.98
30.35,73.31,5.13,1.0,59.37,98.72
30.53,80.52,15.16,4.0,30.8,64.53
26.19,68.07,,7.0,74.76,329.07
21.33,53.78,11.61,6.0,48.09,5.44
30.33,61.72,9.67,10.0,34.64,26.24
14.46,84.9,10.05,5.0,60.83,84.14
22.08,101.47,11.1,1.0,27.54,63.17
12.6,66.95,3.75,8.0,63.12,135.78
,68.03,13.96,5.0,56.86,83.31
29.49,70.89,9.7,8.0,37.0,83.52
28.54,60.36,8.49,6.0,69.13,378.96
25.36,77.46,,7.0,64.11,137.36
26.19,75.12,7.84,10.0,43.56,62.95
11.8,65.32,10.62,10.0,60.78,115.51
22.39,55.23,9.5,1.0,23.36,26.31
20.23,37.19,12.13,6.0,59.83,41.41
20.39,70.99,9.36,3.0,20.82,29.21
29.2,63.19,6.91,,52.57,67.47
18.98,48.93,11.09,3.0,63.79,70.8
20.77,43.05,9.19,6.0,56.77,61.29
10.39,69.92,4.54,8.0,81.07,157.41
22.94,35.98,10.59,3.0,34.13,69.43
17.39,64.49,8.39,3.0,58.17,69.53
25.55,72.65,11.04,5.0,7.35,-9.35
18.34,,7.43,6.0,39.76,83.37
25.73,54.14,6.38,6.0,43.95,90.79
23.99,41.26,13.54,7.0,81.35,96.17
36.7,68.81,12.53,7.0,49.53,43.06
28.48,78.01,9.98,3.0,68.26,88.99
12.12,,11.31,5.0,31.91,29.51
16.15,67.6,12.43,1.0,43.34,33.9
25.39,83.72,9.97,1.0,33.27,38.4
18.49,65.08,6.37,2.0,30.12,101.77
4.22,54.05,10.9,2.0,31.5,-6.26
34.45,75.61,13.01,7.0,37.72,99.8
30.04,48.94,11.78,5.0,90.85,122.01
28.65,40.53,10.18,3.0,48.83,64.75
20.75,72.18,11.7,7.0,22.94,69.52
27.99,53.91,9.33,3.0,39.51,33.94
20.07,,13.13,3.0,70.33,69.9
26.43,50.6,14.04,4.0,35.97,44.05
18.56,52.91,6.11,5.0,79.75,60.83
35.61,81.05,13.35,8.0,70.59,160.09
14.01,84.94,16.71,9.0,46.11,71.41
33.63,86.92,11.58,5.0,36.88,55.33
25.27,76.35,12.95,8.0,30.98,84.28
21.57,66.99,8.06,3.0,53.85,82.68
26.17,38.52,8.49,7.0,58.3,50.67
30.13,57.19,9.37,3.0,76.8,127.8
34.57,92.35,8.79,10.0,57.14,67.17
27.19,53.47,6.06,3.0,42.95,73.53
18.77,82.71,9.48,4.0,77.49,154.1
25.39,60.83,12.51,2.0,66.39,60.47
37.72,19.83,6.1,7.0,36.25,5.33
34.43,69.61,10.54,6.0,48.34,93.62
31.36,78.99,10.45,3.0,63.21,87.5
30.57,,9.1,1.0,56.1,133.46
29.9,78.5,11.49,10.0,29.84,54.24
33.11,34.98,11.21,3.0,53.52,46.73
21.8,39.22,8.88,4.0,36.49,45.71
15.51,63.07,13.18,10.0,51.27,21.77
25.48,67.16,11.68,1.0,24.01,34.21
19.28,80.35,14.72,8.0,32.18,81.78
17.61,69.58,9.8,2.0,91.97,121.97
19.96,42.1,9.03,3.0,41.48,9.99
42.4,63.2,9.37,,72.27,104.73
25.95,69.01,13.53,9.0,47.48,24.84
27.53,31.89,9.55,6.0,25.94,10.6
16.44,59.35,9.74,3.0,28.4,60.84
12.09,54.97,15.88,3.0,34.14,2.61
19.27,50.18,5.97,8.0,92.91,145.13
,,11.07,4.0,45.38,36.7
27.34,,9.82,5.0,53.62,108.45
,66.25,9.25,4.0,63.64,125.16
30.17,68.39,7.14,9.0,60.09,95.37
20.86,76.26,8.01,8.0,67.3,80.88
34.72,43.15,8.78,7.0,39.49,41.61
20.57,37.42,11.49,4.0,26.32,17.93
34.84,64.18,12.56,9.0,31.11,83.18
28.1,55.71,4.66,8.0,19.36,-6.09
12.48,103.54,6.4,8.0,39.6,130.92
19.76,66.88,11.64,10.0,-24.52,-14.14
12.51,60.87,11.9,2.0,64.49,42.98
33.14,57.41,5.61,5.0,61.44,35.95
24.83,41.73,12.62,6.0,30.49,26.94
9.4,68.46,9.96,6.0,22.46,38.51
27.63,58.81,12.24,9.0,80.56,96.03
21.24,58.83,7.44,4.0,69.33,119.7
14.61,61.42,5.83,7.0,44.85,122.18
36.75,63.32,9.07,9.0,36.5,62.6
25.75,33.91,9.21,5.0,50.76,32.0
22.95,72.56,9.04,6.0,21.18,89.9
22.2,47.3,8.83,1.0,55.86,56.35
14.41,57.93,15.08,7.0,25.96,36.99
15.87,79.29,4.9,5.0,2.18,17.14
33.99,86.69,7.47,4.0,33.72,113.3
21.68,34.49,8.74,3.0,29.7,-11.82
,60.45,10.07,1.0,86.14,115.8
10.69,64.09,12.13,5.0,83.49,110.16
15.77,37.39,12.6,3.0,27.67,1.02
29.27,72.04,13.23,8.0,48.0,62.68
27.64,61.74,11.44,4.0,36.87,97.04
37.27,62.91,4.81,3.0,86.76,421.42
34.4,46.24,5.01,1.0,13.6,2.76
23.39,66.19,13.44,10.0,59.3,39.4
28.31,72.57,13.25,2.0,75.56,142.3
22.78,61.91,11.91,10.0,39.09,36.69
39.38,52.29,7.54,2.0,50.47,78.1
33.04,53.46,9.03,1.0,71.06,97.03
26.19,63.31,8.8,8.0,27.86,60.89
26.4,60.73,6.93,5.0,62.73,54.93
35.11,73.57,10.78,2.0,19.03,35.16
29.06,52.8,16.47,8.0,18.09,14.14
35.91,41.72,8.51,10.0,67.01,94.49
9.64,65.39,13.89,5.0,30.66,48.5
28.23,52.84,7.34,10.0,53.59,90.17
21.39,71.76,5.39,5.0,26.44,71.54
37.29,60.11,12.96,2.0,55.61,60.62
35.82,69.82,9.34,8.0,16.82,93.63
25.23,44.79,13.81,3.0,75.91,71.95
35.75,62.15,14.41,4.0,66.27,97.91
37.48,49.51,9.16,5.0,37.97,60.24
25.52,41.69,14.03,10.0,12.74,15.82
42.3,47.08,7.37,9.0,45.91,109.45
24.78,51.83,7.32,2.0,42.83,36.09
23.5,78.67,13.22,8.0,39.11,90.47
31.06,51.44,5.36,5.0,71.01,125.7
22.52,40.93,10.0,9.0,74.27,94.85
25.6,61.97,13.75,9.0,58.55,87.49
34.87,60.44,13.95,10.0,79.81,86.71
25.13,52.62,8.7,3.0,-6.06,-15.72
13.13,57.58,13.03,9.0,43.92,4.36
,74.64,6.63,7.0,42.96,81.64
20.13,70.06,8.0,9.0,66.84,109.03
31.06,68.76,10.69,7.0,43.63,42.26
29.87,42.24,11.13,8.0,61.11,83.17
35.3,103.3,6.86,4.0,40.37,142.38
31.35,75.77,15.59,5.0,36.52,64.76
32.63,67.76,4.37,6.0,66.02,120.86
20.32,42.54,10.16,4.0,49.96,38.22
30.63,74.22,10.59,8.0,56.14,109.39
38.78,52.48,4.76,5.0,25.19,30.71
20.18,57.09,13.97,3.0,63.56,10.83
37.6,34.79,7.78,1.0,28.46,69.63
21.15,41.38,,1.0,84.26,114.88
19.04,66.58,10.98,8.0,44.87,42.18
27.07,75.09,5.64,3.0,41.72,48.61
30.01,70.27,6.78,10.0,67.84,126.78
31.38,69.76,14.69,4.0,48.97,72.97
18.27,59.03,9.8,7.0,64.35,109.68
28.04,53.9,1.91,1.0,44.02,67.47
20.2,64.33,9.09,6.0,64.27,124.53
14.58,72.32,9.9,,48.47,63.48
18.5,60.07,10.66,3.0,67.34,116.61
19.74,78.15,4.0,4.0,73.01,124.46
28.65,56.77,9.91,7.0,18.31,13.04
33.07,45.3,7.5,2.0,57.16,67.11
14.69,59.84,10.66,8.0,86.59,132.46
27.46,61.59,11.52,6.0,62.36,98.86
16.76,58.77,11.2,10.0,98.77,135.48
29.4,79.21,14.21,2.0,,28.3
20.64,72.08,16.57,3.0,55.16,66.83
17.64,38.54,6.6,4.0,59.75,52.16
30.6,83.02,8.85,6.0,39.46,71.65
20.89,18.88,12.23,1.0,25.29,14.66
22.79,92.27,9.62,5.0,93.4,139.11
9.46,55.69,1.83,8.0,72.44,92.22
31.63,,9.42,7.0,61.16,102.38
30.75,59.1,13.7,3.0,50.96,42.84
25.04,65.78,5.82,2.0,52.81,74.57
14.31,60.0,10.66,2.0,62.56,124.46
33.47,58.0,4.28,10.0,78.85,132.93
20.34,79.63,12.61,5.0,35.86,80.13
21.83,68.48,10.72,8.0,52.11,147.51
41.18,45.62,8.3,6.0,42.6,73.34
20.07,,8.75,6.0,28.86,70.7
30.2,67.86,5.5,7.0,37.73,90.73
28.93,51.82,13.02,1.0,54.33,53.3
27.73,71.88,7.6,3.0,44.01,84.98
26.97,57.64,11.5,5.0,50.55,65.81
27.63,56.67,7.11,7.0,64.49,79.25
26.9,56.27,16.6,6.0,73.1,108.01
24.64,23.58,,1.0,103.08,47.24
35.58,52.1,16.22,9.0,65.42,85.25
15.81,70.7,16.57,3.0,37.66,35.06
32.15,59.66,8.1,7.0,72.05,89.59
30.76,40.72,7.35,1.0,43.64,69.03
29.89,74.47,16.08,1.0,36.02,25.99
32.82,55.52,9.58,1.0,62.46,77.01
,41.68,12.5,4.0,78.27,104.82
11.92,93.09,8.14,1.0,37.89,30.01
24.49,44.2,8.19,1.0,56.31,93.76
18.06,73.19,12.49,9.0,59.13,92.46
19.88,48.46,4.09,8.0,31.03,47.68
16.3,62.04,12.35,5.0,21.37,-7.01
21.66,46.47,11.57,2.0,21.94,17.7
20.82,41.41,8.41,7.0,75.58,96.11
8.36,67.83,10.07,1.0,40.72,65.79
29.9,66.08,10.54,9.0,37.39,60.44
40.54,77.17,10.71,1.0,56.37,77.53
29.24,59.48,,3.0,76.02,111.12
23.58,93.31,7.56,6.0,26.71,67.05
24.62,64.03,18.09,4.0,12.24,20.38
22.05,68.5,9.38,2.0,79.51,90.51
25.63,39.62,9.61,5.0,60.28,91.63
24.74,50.79,15.83,10.0,28.55,69.2
19.11,67.8,4.51,1.0,41.23,70.5
36.78,58.74,15.8,1.0,29.95,69.77
14.59,62.82,10.28,6.0,62.8,107.08
